LATITUDE,LONGITUDE,ID,Mun,CodIBGE,Populacao,Delitos Relacionados à Armas e Munições,Delitos relacionados à Corrupção,Estelionato,Extorsão,Extorsão Mediante Sequestro,Furto,Furto de Veículos,Homicídio Doloso,Latrocínio,Posse de Entorpecentes,Roubo,Roubo de Veículos,Tráfico de Entorpecentes,
-29.962478,-51.628872,104, Charqueadas, 4305355, 36958, 16, 3, 16, 1, 1, 283, 15, , 0, 122, 40, 1, 118
-27.949268,-52.015005,105, Charrua, 4305371, 3096, 2, 0, 0, 0, 0, 12, 0, , 0, 0, 1, 1, 0
-27.923017,-53.941871,106, Chiapetta, 4305405, 4152, 8, 0, 5, 0, 0, 42, 8, , 0, 1, 1, 0, 1
-33.68663,-53.459369,107, Chuí, 4305439, 5567, 5, 1, 8, 0, 0, 160, 3, , 0, 4, 29, 0, 0
-30.75041,-51.973659,108, Chuvisca, 4305447, 5084, 6, 0, 0, 0, 0, 44, 2, , 0, 1, 2, 1, 0
-30.160386,-50.233747,109, Cidreira, 4305454, 14465, 10, 1, 32, 2, 0, 454, 42, , 1, 55, 96, 11, 38
-28.341913,-51.874143,110, Ciríaco, 4305504, 4688, 2, 0, 3, 0, 0, 63, 5, , 0, 0, 7, 3, 1
-29.394781,-51.855564,111, Colinas, 4305587, 2884, 0, 0, 1, 0, 0, 18, 4, , 0, 0, 0, 0, 0
-28.525842,-52.99282,112, Colorado, 4305603, 3289, 4, 0, 1, 0, 0, 30, 0, , 0, 1, 0, 1, 0
-28.207533,-53.490545,113, Condor, 4305702, 6458, 3, 0, 5, 0, 0, 81, 1, , 0, 1, 3, 0, 0
-27.731974,-52.993799,114, Constantina, 4305801, 10120, 6, 0, 8, 0, 0, 67, 10, , 0, 2, 5, 0, 2
-29.180163,-52.094158,115, Coqueiro Baixo, 4305835, 1410, 1, 0, 0, 0, 0, 14, 1, , 0, 0, 2, 0, 0
-28.119421,-52.784221,116, Coqueiros do Sul, 4305850, 2351, 0, 0, 0, 0, 0, 29, 1, , 0, 0, 5, 1, 1
-28.392148,-54.068621,117, Coronel Barros, 4305871, 2782, 0, 0, 4, 0, 0, 20, 0, , 0, 0, 3, 0, 0
-27.719699,-53.702164,118, Coronel Bicaco, 4305900, 7374, 9, 0, 1, 0, 0, 128, 8, , 1, 4, 13, 2, 2
-29.269476,-51.684731,119, Coronel Pilar, 4305934, 1560, 0, 0, 0, 0, 0, 8, 0, , 0, 0, 1, 0, 0
-28.989106,-51.697067,120, Cotiporã, 4305959, 3976, 2, 0, 4, 0, 0, 51, 3, , 0, 0, 0, 1, 0
-28.12797,-52.302343,121, Coxilha, 4305975, 2959, 2, 0, 0, 0, 0, 31, 1, , 0, 4, 2, 1, 1
-27.49989,-54.099372,122, Crissiumal, 4306007, 14148, 7, 0, 7, 0, 0, 127, 25, , 0, 3, 7, 1, 2
