LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS
-30.201290,-51.091274,ESTR SAO CAETANO,,TOMBAMENTO,0,2016-05-15T06:00:00,DOMINGO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,15,5,2016,6,5
-30.200393,-51.107834,ESTR DA TAQUARA,,ABALROAMENTO,0,2016-09-19T12:45:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,19,9,2016,12,5
-30.196247,-51.185246,ESTR DA PONTA GROSSA,,ATROPELAMENTO,0,2016-07-15T21:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,15,7,2016,21,5
-30.196169,-51.162787,ESTR CHAPEU DO SOL,,ATROPELAMENTO,0,2016-08-14T21:00:00,DOMINGO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,14,8,2016,21,5
-30.193481,-51.176148,AV JUCA BATISTA,,ABALROAMENTO,0,2016-08-12T08:04:00,SEXTA-FEIRA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,BOM,DIA,SUL,12,8,2016,8,5
-30.192320,-51.188077,ESTR DA PONTA GROSSA,,ABALROAMENTO,0,2016-11-29T18:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,29,11,2016,18,5
-30.189993,-51.159842,ESTR FRANCISCA DE OLIVEIRA VIEIRA,,COLISAO,0,2016-06-21T15:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,21,6,2016,15,1
-30.185459,-51.186246,R JOFFRE VERISSIMO,,COLISAO,0,2016-01-19T14:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,19,1,2016,14,1
-30.184880,-51.199749,ESTR RETIRO DA PONTA GROSSA,,EVENTUAL,0,2016-12-11T01:30:00,DOMINGO,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,11,12,2016,1,5
-30.184831,-51.174696,AV JUCA BATISTA,,ABALROAMENTO,0,2016-01-23T10:50:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,23,1,2016,10,5
-30.184831,-51.174696,AV JUCA BATISTA,,QUEDA,0,2016-03-05T22:00:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,5,3,2016,22,5
-30.184609,-51.174744,AV JUCA BATISTA,,CHOQUE,0,2016-06-22T00:10:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,22,6,2016,0,5
-30.183754,-51.190251,R CHICO XAVIER,,ABALROAMENTO,0,2016-12-22T21:10:00,QUINTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,22,12,2016,21,5
-30.183469,-51.139781,AV EDGAR PIRES DE CASTRO,,QUEDA,0,2016-03-21T12:30:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,21,3,2016,12,5
-30.183469,-51.139781,AV EDGAR PIRES DE CASTRO,,COLISAO,0,2016-05-19T15:25:00,QUINTA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,19,5,2016,15,5
-30.183126,-51.140869,AV EDGAR PIRES DE CASTRO,,ABALROAMENTO,0,2016-03-02T19:40:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,2,3,2016,19,5
-30.182345,-51.208981,AV DA SERRARIA,,ABALROAMENTO,0,2016-02-27T16:00:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,27,2,2016,16,5
-30.181424,-51.188182,ESTR RETIRO DA PONTA GROSSA,,ABALROAMENTO,0,2016-03-19T22:36:00,SABADO,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,NOITE,SUL,19,3,2016,22,5
-30.181424,-51.188182,ESTR RETIRO DA PONTA GROSSA,,COLISAO,0,2016-04-16T02:05:00,SABADO,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,16,4,2016,2,5
-30.181189,-51.175638,AV JUCA BATISTA,,ABALROAMENTO,0,2016-02-23T13:10:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,23,2,2016,13,1
-30.180939,-51.141716,AV EDGAR PIRES DE CASTRO,,CHOQUE,0,2016-02-14T01:15:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,14,2,2016,1,5
-30.180862,-51.187016,ESTR RETIRO DA PONTA GROSSA,,QUEDA,0,2016-03-23T11:30:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,23,3,2016,11,5
-30.180351,-51.185635,ESTR RETIRO DA PONTA GROSSA,,ABALROAMENTO,0,2016-10-07T21:30:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,7,10,2016,21,5
-30.180108,-51.211050,AV DA SERRARIA,,ABALROAMENTO,0,2016-09-14T16:30:00,QUARTA-FEIRA,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,14,9,2016,16,5
-30.180091,-51.186536,R TUNEL VERDE,,QUEDA,0,2016-02-01T11:11:00,SEGUNDA-FEIRA,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,1,2,2016,11,5
-30.179925,-51.163825,R DARCY PEREIRA POZZI,,ABALROAMENTO,0,2016-06-24T13:42:00,SEXTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,24,6,2016,13,5
-30.179752,-51.182757,ESTR RETIRO DA PONTA GROSSA,,QUEDA,0,2016-07-02T20:35:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,2,7,2016,20,5
-30.178943,-51.175940,AV JUCA BATISTA,,ABALROAMENTO,0,2016-03-24T19:00:00,QUINTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,24,3,2016,19,5
-30.178759,-51.175929,AV JUCA BATISTA,ESTR CHAPEU DO SOL,ABALROAMENTO,0,2016-02-03T07:10:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,2,2016,7,1
-30.178759,-51.175929,AV JUCA BATISTA,ESTR CHAPEU DO SOL,ABALROAMENTO,0,2016-09-18T14:30:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,18,9,2016,14,5
-30.178759,-51.175929,AV JUCA BATISTA,ESTR CHAPEU DO SOL,ABALROAMENTO,0,2016-11-09T14:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,9,11,2016,14,1
-30.178438,-51.174295,R PEDRO RAIMUNDO,,ABALROAMENTO,0,2016-06-09T17:10:00,QUINTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,BOM,DIA,SUL,9,6,2016,17,5
-30.177792,-51.169598,ESTR CHAPEU DO SOL,,COLISAO,0,2016-01-25T19:00:00,SEGUNDA-FEIRA,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,SUL,25,1,2016,19,5
-30.177425,-51.170526,ESTR CHAPEU DO SOL,,COLISAO,0,2016-04-23T19:25:00,SABADO,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,23,4,2016,19,5
-30.177363,-51.176020,AV JUCA BATISTA,,ATROPELAMENTO,0,2016-10-31T16:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,10,2016,16,5
-30.176259,-51.176123,AV JUCA BATISTA,,ABALROAMENTO,0,2016-02-06T13:30:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,6,2,2016,13,5
-30.174568,-51.176637,AV JUCA BATISTA,,ABALROAMENTO,0,2016-06-29T08:40:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,29,6,2016,8,1
-30.174238,-51.181931,R DAS ESPATODEAS,,QUEDA,0,2016-02-29T08:45:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,29,2,2016,8,5
-30.174133,-51.176936,AV JUCA BATISTA,,ABALROAMENTO,0,2016-10-14T10:40:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,14,10,2016,10,1
-30.173359,-51.147775,AV EDGAR PIRES DE CASTRO,,ATROPELAMENTO,0,2016-11-06T15:30:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,6,11,2016,15,5
-30.172306,-51.178834,AV JUCA BATISTA,,ABALROAMENTO,0,2016-03-03T20:10:00,QUINTA-FEIRA,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CHUVOSO,NOITE,SUL,3,3,2016,20,5
-30.172278,-51.214861,AV DA SERRARIA,,ABALROAMENTO,0,2016-06-27T13:45:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,SUL,27,6,2016,13,5
-30.172167,-51.178888,AV JUCA BATISTA,,ABALROAMENTO,0,2016-09-30T09:05:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,SUL,30,9,2016,9,5
-30.168987,-51.126411,R DONA MARIANA,,QUEDA,0,2016-08-28T20:30:00,DOMINGO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,28,8,2016,20,5
-30.168467,-51.134082,R DONA MARIANA,,COLISAO,0,2016-01-14T08:45:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,14,1,2016,8,5
-30.168435,-51.180994,AV JUCA BATISTA,,COLISAO,0,2016-07-06T07:55:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,6,7,2016,7,1
-30.168008,-51.153638,AV EDGAR PIRES DE CASTRO,,ABALROAMENTO,0,2016-10-02T21:00:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,2,10,2016,21,5
-30.167819,-51.181251,AV JUCA BATISTA,,ABALROAMENTO,0,2016-01-09T22:15:00,SABADO,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,9,1,2016,22,5
-30.167779,-51.153905,AV EDGAR PIRES DE CASTRO,R DARCY PEREIRA POZZI,COLISAO,0,2016-02-05T14:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,2,2016,14,1
-30.167779,-51.153905,R ANTONIO JOSE DE SANTANA,,QUEDA,0,2016-02-10T00:35:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,10,2,2016,0,5
-30.167779,-51.153905,AV EDGAR PIRES DE CASTRO,R DARCY PEREIRA POZZI,ABALROAMENTO,0,2016-08-25T08:54:00,QUINTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,25,8,2016,8,1
-30.166389,-51.181859,AV JUCA BATISTA,,ABALROAMENTO,0,2016-07-13T18:30:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,13,7,2016,18,5
-30.166368,-51.181867,AV JUCA BATISTA,,COLISAO,0,2016-07-29T00:05:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,29,7,2016,0,1
