LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS,
-30.1531,-51.202595,AV PROF OSCAR PEREIRA,AV CEL APARICIO BORGES,QUEDA,0,2013-07-30T11:30:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BOM,DIA,SUL,30,7,2013,11,5,
-30.024939,-51.215052,AV FARRAPOS,,COLISAO,0,2013-07-30T11:30:00,TERCA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,30,7,2013,11,1,
-30.001612,-51.200445,AV PRESIDENTE FRANKLIN ROOSEVELT,,ABALROAMENTO,0,2013-07-30T11:50:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,30,7,2013,11,5,
-30.030689,-51.227692,AV BORGES DE MEDEIROS,AV SENADOR SALGADO FILHO,ABALROAMENTO,0,2013-07-30T11:50:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,30,7,2013,11,1,
-29.990888,-51.101243,AV BERNARDINO SILVEIRA PASTORIZA,,COLISAO,0,2013-07-30T11:55:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,30,7,2013,11,1,
-30.033041,-51.202293,R VASCO DA GAMA,R PARAGUAI,ABALROAMENTO,0,2013-07-30T11:58:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,30,7,2013,11,1,
-30.075906,-51.201075,AV PROF OSCAR PEREIRA,R INTENDENTE ALFREDO AZEVEDO,ABALROAMENTO,0,2013-07-30T12:15:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,30,7,2013,12,5,
-30.004787,-51.166317,R JURUA,,CHOQUE,0,2013-07-30T13:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,13,5,
-30.028167,-51.23003,R SIQUEIRA CAMPOS,,ABALROAMENTO,0,2013-07-30T13:35:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,30,7,2013,13,1,
-30.037431,-51.187723,AV NILOPOLIS,PCA CARLOS SIMAO ARNT,ABALROAMENTO,0,2013-07-30T13:45:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,30,7,2013,13,1,
-30.005959,-51.107237,R ALOISIO OLYMPIO DE MELLO,,ABALROAMENTO,0,2013-07-30T13:55:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,13,1,
-30.024524,-51.20075,R VINTE QUATRO DE OUTUBRO,AV GOETHE,COLISAO,0,2013-07-30T13:55:00,TERCA-FEIRA,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,13,1,
-30.005598,-51.199477,AV BRASIL,AV PERNAMBUCO,ABALROAMENTO,0,2013-07-30T14:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,14,1,
-30.010303,-51.201306,AV PERNAMBUCO,,ABALROAMENTO,0,2013-07-30T14:10:00,TERCA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,14,5,
-30.014063,-51.163577,R ROQUE CALAGE,,CHOQUE,0,2013-07-30T14:15:00,TERCA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,14,1,
-30.102869,-51.22321,AV VICENTE MONTEGGIA,,ABALROAMENTO,0,2013-07-30T14:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,30,7,2013,14,5,
-30.094911,-51.250243,AV GUAIBA,AV DIARIO DE NOTICIAS,ABALROAMENTO,0,2013-07-30T14:45:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,30,7,2013,14,1,
-30.028422,-51.224288,AV OTAVIO ROCHA,,ABALROAMENTO,0,2013-07-30T15:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,30,7,2013,15,1,
-30.013747,-51.099098,AV BALTAZAR DE OLIVEIRA GARCIA,,COLISAO,0,2013-07-30T16:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,BOM,DIA,NORTE,30,7,2013,16,1,
-29.993074,-51.204366,R VOLUNTARIOS DA PATRIA,,COLISAO,0,2013-07-30T16:15:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,16,1,
-30.048056,-51.207813,AV PRINCESA ISABEL,R SANTANA,ABALROAMENTO,0,2013-07-30T16:18:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,30,7,2013,16,1,
-30.047445,-51.227539,AV PRAIA DE BELAS,,ABALROAMENTO,0,2013-07-30T16:20:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,30,7,2013,16,5,
-30.025901,-51.206785,R DR VALE,,ABALROAMENTO,0,2013-07-30T16:30:00,TERCA-FEIRA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,30,7,2013,16,5,
-30.116242,-51.258708,R DR MARIO TOTTA,,ABALROAMENTO,0,2013-07-30T16:40:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,30,7,2013,16,1,
-30.027429,-51.173497,AV DR NILO PECANHA,,ABALROAMENTO,0,2013-07-30T17:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,30,7,2013,17,1,
-29.997794,-51.146189,AV SERTORIO,AV ASSIS CHATEAUBRIAND,ABALROAMENTO,0,2013-07-30T17:55:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,30,7,2013,17,1,
-30.076443,-51.213783,R ANTONIO DIVAN,,ABALROAMENTO,0,2013-07-30T18:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,30,7,2013,18,1,
-29.974718,-51.171434,AV FERNANDO FERRARI,R VITOR VALPIRIO,ABALROAMENTO,0,2013-07-30T18:10:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,30,7,2013,18,1,
-29.974866,-51.167084,AV FERNANDO FERRARI,,ABALROAMENTO,0,2013-07-30T18:15:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,30,7,2013,18,5,
-30.06919,-51.164996,AV BENTO GONCALVES,,COLISAO,0,2013-07-30T18:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,30,7,2013,18,5,
-30.042396,-51.22874,AV BORGES DE MEDEIROS,,COLISAO,0,2013-07-30T18:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,30,7,2013,18,1,
-30.035362,-51.145587,R DR CARLOS RENATO R FONSECA,R MANOEL LOPES MEIRELLES,CHOQUE,0,2013-07-30T19:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,7,2013,19,1,
-30.117099,-51.25324,AV WENCESLAU ESCOBAR,,CHOQUE,0,2013-07-30T19:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,30,7,2013,19,1,
-30.101096,-51.260468,AV PEREIRA PASSOS,,ABALROAMENTO,0,2013-07-30T19:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,30,7,2013,19,1,
-30.116482,-51.108734,ESTR JOAO DE OLIVEIRA REMIAO,,ABALROAMENTO,0,2013-07-30T19:05:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,7,2013,19,1,
-30.073569,-51.199464,R PEDRO BOTICARIO,,ABALROAMENTO,0,2013-07-30T19:20:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,30,7,2013,19,5,
-30.090317,-51.182231,AV PROF OSCAR PEREIRA,,ABALROAMENTO,0,2013-07-30T19:25:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,BOM,NOITE,SUL,30,7,2013,19,5,
-30.090317,-51.182231,AV PROF OSCAR PEREIRA,,ABALROAMENTO,0,2013-07-30T19:25:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,BOM,NOITE,SUL,30,7,2013,19,5,
-30.042753,-51.135639,AV MAE APOLINARIA MATIAS BATISTA,,COLISAO,0,2013-07-30T20:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,7,2013,20,1,
-30.09133,-51.131698,ESTR JOAO DE OLIVEIRA REMIAO,,COLISAO,0,2013-07-30T20:10:00,TERCA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,7,2013,20,5,
-30.030258,-51.15944,R PROF ULISSES CABRAL,R GEN FRANCISCO DE PAULA CIDADE,ABALROAMENTO,0,2013-07-30T20:45:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,7,2013,20,1,
-30.028452,-51.200061,R MOSTARDEIRO,,CHOQUE,0,2013-07-30T21:00:00,TERCA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,7,2013,21,1,
-30.018198,-51.204338,AV CRISTOVAO COLOMBO,,ABALROAMENTO,0,2013-07-30T21:05:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,7,2013,21,1,
-30.102404,-51.239914,R DR BARCELOS,R CAMAQUA,ABALROAMENTO,0,2013-07-30T21:35:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,30,7,2013,21,1,
-30.035275,-51.225206,R GEN LIMA E SILVA,,CHOQUE,0,2013-07-30T23:00:00,TERCA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,30,7,2013,23,1,
-30.025542,-51.212622,AV CRISTOVAO COLOMBO,,ABALROAMENTO,0,2013-07-31T00:30:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,31,7,2013,0,5,
-30.033213,-51.218648,AV PAULO GAMA,,ABALROAMENTO,0,2013-07-31T07:22:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,31,7,2013,7,1,
-30.035733,-51.224652,AV LOUREIRO DA SILVA,R GEN LIMA E SILVA,ABALROAMENTO,0,2013-07-31T07:40:00,QUARTA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,31,7,2013,7,1,
-30.215164,-51.124112,AV DO LAMI,,CAPOTAGEM,0,2013-07-31T08:00:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,8,5,
-30.076439,-51.131015,ESTR JOAO DE OLIVEIRA REMIAO,,CHOQUE,0,2013-07-31T08:00:00,QUARTA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,31,7,2013,8,5,
-30.02306,-51.188169,R GEN COUTO DE MAGALHAES,,COLISAO,0,2013-07-31T08:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,8,1,
-30.073458,-51.208888,AV TERESOPOLIS,,COLISAO,0,2013-07-31T08:45:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,31,7,2013,8,1,
-30.062756,-51.231378,AV PADRE CACIQUE,,COLISAO,0,2013-07-31T08:50:00,QUARTA-FEIRA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,8,5,
-30.051312,-51.182924,R FELIZARDO,,ABALROAMENTO,0,2013-07-31T08:55:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,8,1,
-30.027953,-51.162304,AV DR NILO PECANHA,,CHOQUE,0,2013-07-31T09:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,9,1,
-30.084008,-51.240213,AV CHUI,AV ICARAI,COLISAO,0,2013-07-31T09:00:00,QUARTA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,9,1,
-30.1531,-51.202595,AV PROF OSCAR PEREIRA,AV CEL APARICIO BORGES,ABALROAMENTO,0,2013-07-31T09:40:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,31,7,2013,9,1,
-29.994388,-51.12962,AV ASSIS BRASIL,,ABALROAMENTO,0,2013-07-31T09:45:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,31,7,2013,9,1,
-30.023707,-51.151232,AV DO FORTE,,ABALROAMENTO,0,2013-07-31T10:00:00,QUARTA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,31,7,2013,10,5,
-30.017645,-51.186455,R DOM PEDRO II,,COLISAO,0,2013-07-31T10:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,10,1,
-30.055409,-51.18954,AV IPIRANGA,R BARAO DO AMAZONAS,COLISAO,0,2013-07-31T10:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,10,1,
-30.035693,-51.222708,R SARMENTO LEITE,,CHOQUE,0,2013-07-31T10:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,31,7,2013,10,1,
-30.010702,-51.201422,AV SAO PEDRO,AV PERNAMBUCO,ABALROAMENTO,0,2013-07-31T10:35:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,10,1,
-30.005948,-51.198328,AV BRASIL,AV BAHIA,ABALROAMENTO,0,2013-07-31T10:45:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,10,1,
-29.980701,-51.114645,AV ASSIS BRASIL,AV BERNARDINO SILVEIRA DE AMORIM,CHOQUE,0,2013-07-31T11:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,11,1,
-30.040951,-51.204018,R SILVA SO,,ABALROAMENTO,0,2013-07-31T11:10:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,11,1,
-30.037658,-51.193085,R PASSO DA PATRIA,R BARAO DE UBA,ABALROAMENTO,0,2013-07-31T11:15:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,11,1,
-30.029508,-51.222331,PCA DOM FELICIANO,,ABALROAMENTO,0,2013-07-31T11:15:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,31,7,2013,11,1,
-29.984503,-51.118499,AV ASSIS BRASIL,,ABALROAMENTO,0,2013-07-31T11:25:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,11,1,
-30.017064,-51.18399,AV CRISTOVAO COLOMBO,R LUZITANA,ABALROAMENTO,0,2013-07-31T11:50:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,BOM,DIA,NORTE,31,7,2013,11,1,
-30.078927,-51.198046,AV PROF OSCAR PEREIRA,,COLISAO,0,2013-07-31T11:50:00,QUARTA-FEIRA,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,11,5,
-30.017833,-51.158956,R SAPE,AV FRANCISCO TREIN,ABALROAMENTO,0,2013-07-31T12:20:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,12,1,
-29.992215,-51.112912,AV PLINIO KROEFF,,ABALROAMENTO,0,2013-07-31T12:30:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,12,1,
-30.016342,-51.168699,R ANDARAI,,COLISAO,0,2013-07-31T12:30:00,QUARTA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,12,5,
-29.969168,-51.176949,R JOAO MOREIRA MACIEL,AV ERNESTO NEUGEBAUER,COLISAO,0,2013-07-31T12:40:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,12,1,
-30.03223,-51.222892,R CARLOS CHAGAS,,ABALROAMENTO,0,2013-07-31T12:40:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,BOM,DIA,CENTRO,31,7,2013,12,5,
-30.100704,-51.22472,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,ABALROAMENTO,0,2013-07-31T12:40:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,12,1,
-30.050451,-51.225443,AV BASTIAN,R BARONEZA DO GRAVATAI,ABALROAMENTO,0,2013-07-31T12:45:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,12,1,
-30.075927,-51.243441,AV EDVALDO PEREIRA PAIVA,AV PADRE CACIQUE,ABALROAMENTO,0,2013-07-31T12:50:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,31,7,2013,12,1,
-30.077621,-51.1998,AV PROF OSCAR PEREIRA,,ABALROAMENTO,0,2013-07-31T13:00:00,QUARTA-FEIRA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,BOM,DIA,SUL,31,7,2013,13,1,
-30.014158,-51.20325,R FELIX DA CUNHA,,COLISAO,0,2013-07-31T13:00:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,13,1,
-30.113754,-51.226357,AV DA CAVALHADA,,QUEDA,0,2013-07-31T13:00:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,31,7,2013,13,5,
-30.073248,-51.199006,AV CEL APARICIO BORGES,,COLISAO,0,2013-07-31T13:10:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,13,1,
-30.054083,-51.188778,R BARAO DO AMAZONAS,,COLISAO,0,2013-07-31T13:15:00,QUARTA-FEIRA,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,13,1,
-30.041453,-51.188315,AV ITAQUI,AV BAGE,ABALROAMENTO,0,2013-07-31T13:30:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,13,1,
-29.993668,-51.196346,AV A J RENNER,TRAV VENEZUELA,ABALROAMENTO,0,2013-07-31T13:30:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,13,1,
-30.078642,-51.210983,TRAV MARECHAL BORMANN,,ABALROAMENTO,0,2013-07-31T13:30:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,7,2013,13,1,
-30.064908,-51.155369,AV BENTO GONCALVES,,ABALROAMENTO,0,2013-07-31T14:00:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,31,7,2013,14,5,
-30.050272,-51.194275,R LA PLATA,,COLISAO,0,2013-07-31T14:00:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,14,1,
-30.022173,-51.212243,AV FARRAPOS,R RAMIRO BARCELOS,ABALROAMENTO,0,2013-07-31T14:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,31,7,2013,14,1,
-30.018656,-51.18633,R MARQUES DO POMBAL,R DOM PEDRO II,COLISAO,0,2013-07-31T14:20:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,14,1,
-30.002683,-51.168621,AV SERTORIO,AV CARNEIRO DA FONTOURA,ABALROAMENTO,0,2013-07-31T14:50:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,14,1,
-30.044375,-51.230899,R MARCIO L VERAS VIDOR,,CHOQUE,0,2013-07-31T14:50:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,31,7,2013,14,1,
-30.045048,-51.209289,AV IPIRANGA,,ABALROAMENTO,0,2013-07-31T15:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,BOM,DIA,CENTRO,31,7,2013,15,1,
-30.022357,-51.198294,R TOBIAS DA SILVA,R QUINTINO BOCAIUVA,ABALROAMENTO,0,2013-07-31T15:10:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,31,7,2013,15,1,
-30.018105,-51.202275,AV CRISTOVAO COLOMBO,R FELIX DA CUNHA,COLISAO,0,2013-07-31T15:20:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,15,1,
-30.008301,-51.183478,AV ASSIS BRASIL,,COLISAO,0,2013-07-31T15:30:00,QUARTA-FEIRA,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,15,1,
-30.008301,-51.183478,AV ASSIS BRASIL,,COLISAO,0,2013-07-31T15:30:00,QUARTA-FEIRA,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,BOM,DIA,NORTE,31,7,2013,15,1,
-30.037481,-51.230746,AV LOUREIRO DA SILVA,PCA GEN BRAGA PINHEIRO,ABALROAMENTO,0,2013-07-31T15:40:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,31,7,2013,15,1,
-30.011354,-51.137989,AV PROF PAULA SOARES,,ABALROAMENTO,0,2013-07-31T17:40:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,31,7,2013,17,5,
-30.075927,-51.243441,AV EDVALDO PEREIRA PAIVA,AV PADRE CACIQUE,COLISAO,0,2013-07-31T18:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,31,7,2013,18,1,
-30.061542,-51.160473,R NELSON ZANG,,ABALROAMENTO,0,2013-07-31T18:30:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,31,7,2013,18,5,
-30.095084,-51.225668,R DR CAMPOS VELHO,AV DA CAVALHADA,ABALROAMENTO,0,2013-07-31T18:30:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BOM,NOITE,SUL,31,7,2013,18,5,
-30.002208,-51.151462,AV PANAMERICANA,,ABALROAMENTO,0,2013-07-31T18:38:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,31,7,2013,18,5,
-30.006622,-51.167517,AV CARNEIRO DA FONTOURA,,COLISAO,0,2013-07-31T18:40:00,QUARTA-FEIRA,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,31,7,2013,18,5,
-30.062771,-51.173703,R HONORIO LEMOS,,ATROPELAMENTO,0,2013-07-31T19:00:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,31,7,2013,19,5,
-30.042363,-51.222206,R JOAQUIM NABUCO,,ABALROAMENTO,0,2013-07-31T19:15:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,NOITE,CENTRO,31,7,2013,19,5,
-30.002393,-51.134393,AV ASSIS BRASIL,,ABALROAMENTO,0,2013-07-31T20:40:00,QUARTA-FEIRA,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,31,7,2013,20,5,
-30.052222,-51.213395,AV DA AZENHA,,COLISAO,0,2013-07-31T20:58:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,31,7,2013,20,1,
-30.1225,-51.170697,R SAO MATEUS,R JERUSALEM,ABALROAMENTO,0,2013-07-31T21:20:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,31,7,2013,21,1,
-30.010517,-51.153181,AV DO FORTE,,COLISAO,0,2013-07-31T22:40:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,31,7,2013,22,1,
